window_id,speed_mps_mean,speed_kmh_mean,acceleration_mps2_mean,acceleration_kmh2_mean,bearing_deg_mean,speed_mps_var,speed_kmh_var,acceleration_mps2_var,acceleration_kmh2_var,bearing_deg_var,speed_mps_max,speed_kmh_max,acceleration_mps2_max,acceleration_kmh2_max,bearing_deg_max,speed_mps_min,speed_kmh_min,acceleration_mps2_min,acceleration_kmh2_min,bearing_deg_min,speed_mps_q90,speed_kmh_q90,acceleration_mps2_q90,acceleration_kmh2_q90,bearing_deg_q90
1840,10.272403954166563,36.98065423499963,0.22131766529147331,2868.276942177495,40.75501621385141,2.5547980840505105,33.11018316929464,0.04341772796064299,7292511.056634333,2.1286821341470588,11.554485233166568,41.59614683939965,0.4599128229704053,5960.470185696454,41.70351490287209,8.48158125724055,30.533692526065977,0.0751501960583496,973.9465409162116,39.07497053005255,11.39981726095177,41.039342139426374,0.39370825374545726,5102.458968541127,41.66012456402359
1841,10.714644823555863,38.57272136480111,-0.07108640549858955,-921.2798152617211,9.088280279526003,0.00017770047019169554,0.0023029980936853387,0.009062884855700988,1522216.6409793063,112.91608813306394,10.724070863821842,38.60665510975864,-0.0037704161063917,-48.86459273883708,16.602137083227547,10.705218783289885,38.53878761984358,-0.1384023948907874,-1793.6950377846051,1.5744234758244602,10.722185655768646,38.59986836076713,-0.017233613984831267,-223.34763724341386,15.099365722487239
1842,12.243549869446431,44.07677953000715,0.029489411941340932,382.18277875977856,359.38736893254463,1.8274583772217032,23.683860568793342,0.17850773943210527,29982445.527399495,0.02665200391364996,13.29376274223161,47.8575458720338,0.4026697352744243,5218.599769156539,359.48931333054463,10.718319406445676,38.585949863204426,-0.4292405559643226,-5562.957605297622,359.1990740890137,13.178723685717689,47.44340526858369,0.34514359952232365,4473.061049809315,359.4861945400508
1843,13.346260757200119,48.04653872592042,0.08333634908787636,1080.0390841788776,359.4037816140455,4.9351857975738875,63.96000793655761,0.8100979580084234,136065349.1838276,0.00016821337966015359,15.909038454737765,57.27253843705596,1.038143809658418,13454.343773173096,359.4164663064084,11.96836464276382,43.08611271394975,-0.7495318561277997,-9713.932855416284,359.390544536948,15.159506598609966,54.57422375499588,0.8227944664733365,10663.41628549444,359.4140398448827
1844,11.68902582104473,42.08049295576103,0.0512065995883588,663.6375306651303,359.25275517937166,0.8152149460402531,10.565185700681713,0.0833707587177222,14003086.027442578,0.011977942500266259,12.32746726160144,44.37888214176519,0.2553765762226845,3309.680427845992,359.33014362327725,11.05058438048802,39.78210376975687,-0.1529633770459669,-1982.4053665157317,359.175366735466,12.199778973490098,43.91920430456436,0.21454258089581937,2780.47184840982,359.31466593449613
1845,0.17763053559663958,0.6394699281479025,0.0008755240320540009,11.346791455419293,253.0351038404689,0.027778828490580183,0.36001361723791925,0.003277267704626989,550455.1272974773,26816.731745995145,0.3590302021625947,1.292508727785341,0.0655544394176495,849.5855348527376,356.11271927441715,0.0312580050743472,0.11252881826765,-0.0432853605219235,-560.9782723641297,64.20832999633035,0.3157448416406711,1.136681429906416,0.048515050174206806,628.7550502577201,352.6470278696656
1846,1.37663782229603,4.9558961602657075,0.18760331794275464,2431.3390005381007,40.641300009946036,2.0694136213469894,26.819600532656978,0.045883381055399505,7706646.095474586,2689.4332438013453,2.3938432148660334,8.61783557351772,0.3390684641900011,4394.327295902414,77.3116779995533,0.3594324297260265,1.2939567470136957,0.0361381716955082,468.3507051737874,3.970922020338776,2.1904021363520325,7.885447690867318,0.3087754349405518,4001.729636829552,69.97760240163184
1847,8.561688967704065,30.822080283734635,0.48809482098001394,6325.708879900981,357.8918204967624,1.2837767428844014,16.637746587781855,0.2054727353197679,34511529.380684726,2.2905706389845624,9.715265529566242,34.974955906438474,1.0113054459414468,13106.51857940115,359.48599595695043,7.450370444573267,26.82133360046376,0.2138120968798837,2771.004775563293,356.4746327016907,9.476098609447531,34.11395499401112,0.8568777407768997,11105.13552046862,359.1317633318896
1848,9.330388903834132,33.589400053802876,0.05540740601050296,718.0799818961177,239.46647964434803,1.4461042247192242,18.741510752361144,0.07227406769298222,12139268.04822161,42801.0089304685,10.71884621974668,38.58784639108805,0.3497174048078815,4532.337566310144,359.8171302547793,8.620541790899392,31.03395044723781,-0.1772478047849865,-2297.131550013426,0.57965609768479,10.305432715968609,37.09955777748699,0.278524447448028,3609.6768389264425,359.4542347199394
1849,10.717941397949247,38.58458903261729,0.06007564697650327,778.5803848154819,358.99047026847137,7.4046020165030315,95.96364213387933,0.7795867740221288,130940641.90359518,0.20711824389216044,13.20614806991739,47.542133051702606,1.078800544927381,13981.255062258855,359.3606796098844,7.812145345280485,28.123723243009746,-0.4844501457443659,-6278.473888846982,358.48236865267086,12.792024611663885,46.05128860198999,0.7802157442912039,10111.596046014,359.3142161964793
1850,5.424093032454401,19.526734916835846,-0.6956627636778503,-9015.789417264941,239.11005822922405,42.54111258538074,551.3328191065345,1.2114765092266948,203481532.8521305,42834.5084470139,12.721829648067343,45.79858673304244,0.3172597738834962,4111.686669530111,358.8991852410868,0.1632716228991966,0.5877778424371081,-1.866930364334136,-24195.417521770403,0.1277167083880499,10.854899283733207,39.077637421439555,0.14634427899021474,1896.6218557131838,358.7800027405089
1851,0.8526171110972647,3.0694215999501524,0.11906207958062605,1543.0445513649136,134.74817472743484,1.130746203079597,14.654470791911573,0.03462426346447186,5815546.690314235,33040.11680408319,1.6045300725095537,5.7763082610343925,0.2506376538040963,3248.263993301088,263.27855402369926,0.1007041496849756,0.3625349388659123,-0.0125134946428442,-162.17489057126087,6.21779543117043,1.454147480227096,5.234930928817545,0.22432253895940227,2907.220104913853,237.57247816444638
1852,8.39608371990864,30.225901391671112,0.6364137626507039,8247.922363953123,238.7343750539686,9.91154629753353,128.45364001603468,0.24754596976592763,41578217.155436814,42656.656838008275,12.02073579814535,43.27464887332327,1.0392420020768731,13468.576346916276,358.68753462521295,6.342989573819586,22.834762465750508,0.0802560356568999,1040.1182221134238,0.2498501519876299,10.981493796068477,39.53337766584653,0.9893422517051662,12821.875582098954,358.4031757771114
1853,9.234917457324036,33.245702846366534,-0.12863599496854283,-1667.122494792315,120.96808442792734,0.26348275734079074,3.4147365351366394,0.1015339827374743,17053810.19495856,42676.37060794302,9.652751027477946,34.749903698920605,0.1981632808587115,2568.1961199289008,359.5022643487714,8.661934623184388,31.1829646434638,-0.4384448461392629,-5682.245205964847,0.1343531362447265,9.600214166244312,34.56077099847952,0.12940534076195379,1677.093216274921,288.2553386387703
1854,10.672035057307255,38.419326206306124,0.23181499425763288,3004.322325578923,239.01103116273543,4.188037694641338,54.276968522551655,0.24546876687904612,41229326.8350316,42451.05601134355,12.964609443484852,46.672593996545466,0.786992214567831,10199.41910079909,358.4579962572608,9.029648370645695,32.50673413432451,-0.1653664978575871,-2143.149812234329,1.101205399658454,12.376057026346125,44.55380529484605,0.6443576248667957,8350.874818273674,358.2611753720661
1855,7.737867826983178,27.85632417713944,-0.3994586288179945,-5176.983829481208,179.3307114476596,0.37539045178300245,4.865060255107716,0.5915920233629207,99364742.79127355,63989.73613449991,8.171105897668918,29.415981231608104,0.1444126902285796,1871.588465362392,358.2018048843856,7.30462975629744,26.296667122670783,-0.9433299478645686,-12225.556124324808,0.4596180109336387,8.08445828353177,29.104049820714373,0.03563842641926483,461.8740063936723,322.4275861970404
